#Chromosome	FeatureStart	FeatureStop	Sequence_IUPAC_Plus	SimilarBlocks	Function	Bile	BSK30	Calcutta	Ensete01	EnseteBedadit	EnseteDerea	FHIA	Itinerans	Kole	Lidi	MasKirana	Pahang	PKW	Tanduk	TongkatLangitMaluku
chr11	5131588	5133579	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	5133609	5133791	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr11	5135268	5136580	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr11	5138675	5139650	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5145937	5155213	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5156706	5157518	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5166679	5172679	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	5269983	5271115	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5270995	5273039	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5276225	5281416	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5281842	5284491	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5285820	5286140	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5292895	5300723	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5301218	5304712	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	5301331	5302480	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5327805	5328505	.	.	3	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0
chr11	5329265	5333927	.	.	3	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
chr11	5335762	5337222	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5337350	5340753	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5341341	5341709	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0
chr11	5341738	5341947	.	.	3	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0
chr11	5347576	5351125	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	5351049	5353341	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	5353632	5354203	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5358462	5366143	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5379991	5389785	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	5392288	5393187	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5393533	5395473	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	5396420	5405129	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5405993	5406427	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5420661	5420936	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0
chr11	5428847	5436898	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5440967	5443120	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5444189	5448686	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5449479	5450721	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	5452878	5455272	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	5456480	5457238	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	5459088	5466595	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5472980	5479057	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	5496286	5499355	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5511970	5514973	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5516007	5521092	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5521632	5526229	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	5533984	5534436	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5535162	5536308	.	.	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
chr11	5559337	5561958	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	5562038	5565760	.	.	3	1	1	1	0	0	0	1	1	1	0	1	1	0	1	0
chr11	5572235	5581587	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5582260	5584829	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5593124	5602900	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5604913	5606734	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5607027	5608480	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5657748	5658946	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5670694	5678448	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5679218	5684213	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	5685387	5685987	.	.	3	1	1	1	1	0	0	1	0	1	1	1	1	0	1	0
chr11	5686361	5689443	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5697706	5698522	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5711535	5714803	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5715204	5716985	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5725248	5728561	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5739243	5741769	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5743014	5750276	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5751130	5758660	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5759904	5762574	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5763765	5765214	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5774887	5775894	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5778778	5780219	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5785544	5793666	.	.	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
chr11	5802327	5803238	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5803755	5805586	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5810516	5811699	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5812273	5814102	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5820473	5821231	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	5822726	5824401	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr11	5826847	5827933	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	5828673	5830843	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5833243	5834080	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr11	5835374	5847429	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5866280	5867716	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5884308	5895278	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5921905	5928317	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5932867	5933052	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	5944798	5945975	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5947879	5948766	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	5948864	5954171	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5954873	5956780	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr11	5968441	5976534	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	5980373	5981751	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6014287	6015836	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6055862	6057357	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6058399	6061992	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6062825	6068282	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6068884	6071457	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6082826	6083912	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	6088995	6090747	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6092866	6094156	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6097567	6102913	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6103740	6107967	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6131593	6140711	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6151546	6154793	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6168917	6174012	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6180301	6181937	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6197005	6204630	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6222772	6223974	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	6224000	6224092	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	6234195	6234494	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	6247383	6248022	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6251519	6255433	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr11	6260439	6261283	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6262373	6267787	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr11	6271548	6272630	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6284212	6287407	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6301875	6303198	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6315699	6320642	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6316098	6316763	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6321155	6323492	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6325099	6325463	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6325860	6328545	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6332236	6337990	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6353805	6356560	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6357530	6363936	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6367813	6369694	.	.	3	0	1	1	0	0	0	0	1	1	1	1	1	0	0	0
chr11	6370289	6371273	.	.	3	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1
chr11	6380912	6384269	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr11	6387221	6388177	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr11	6415215	6420010	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6427010	6427196	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	6459698	6465020	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6467810	6470008	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6478834	6482263	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6490612	6493540	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6495416	6499320	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6500239	6500733	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6523411	6526082	.	.	3	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0
chr11	6532110	6532782	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
chr11	6533057	6535171	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6550293	6551938	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6560416	6564217	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6568505	6569401	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6583186	6584907	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr11	6603710	6608794	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6609958	6613821	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6616816	6618509	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6621235	6626442	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6627152	6629584	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6657464	6657901	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr11	6664204	6667832	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	6673581	6684100	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6687215	6691866	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6706121	6710836	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6711783	6712994	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	6731608	6733135	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6738307	6745996	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6746248	6748100	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6756380	6758544	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	6760768	6762277	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6762584	6765201	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr11	6767590	6770819	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6773583	6775106	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6777822	6779440	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6780005	6780298	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6807925	6810035	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6820693	6822682	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6829276	6830577	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6844747	6847181	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6850093	6854293	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	6855051	6855987	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6857387	6862181	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr11	6875272	6876170	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6898113	6903489	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6905211	6906120	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6915612	6920893	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6932123	6932924	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6936961	6938007	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	6941295	6943798	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6944621	6945221	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0
chr11	6951166	6958360	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6968277	6974099	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6980548	6981100	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0
chr11	6981526	6982538	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6986253	6987156	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6987339	6992440	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	6992562	6992936	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr11	6993061	6995490	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	6996262	7005288	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7022565	7026329	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr11	7036045	7037998	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr11	7039770	7043213	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	7047594	7049603	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0
chr11	7056620	7059227	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7059870	7060412	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7061626	7069729	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7070413	7072271	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	7115028	7122133	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7131161	7142775	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7163143	7166564	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7182875	7188463	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7193610	7194914	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7197632	7199084	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7247068	7248455	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7250405	7255981	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7276760	7279378	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7280434	7284890	.	.	3	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1
chr11	7285269	7288937	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7299218	7306803	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr11	7340927	7343956	.	.	3	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0
chr11	7346616	7348343	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7349854	7353388	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7358990	7361747	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7362865	7364165	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr11	7366143	7367361	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	7412953	7414835	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
chr11	7429570	7430723	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7446757	7448088	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7472741	7474364	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	7481614	7483204	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7495734	7496887	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	7573375	7574235	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr11	7574297	7574943	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr11	7581261	7582645	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	7596486	7598359	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7629622	7629708	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	1
chr11	7630769	7632585	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr11	7640386	7641222	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7669543	7670325	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7670273	7670986	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7686650	7687128	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr11	7715621	7716553	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7784658	7784974	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	7786336	7789329	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	7801358	7803151	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8580820	8583990	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8586229	8587999	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8588656	8589386	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8622640	8624510	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	8626470	8627112	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8638978	8641838	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8648093	8649055	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8658211	8664639	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	8671333	8674860	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8675762	8681750	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	8686888	8687091	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8688257	8692171	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8701213	8712906	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8917663	8918741	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr11	8918741	8923162	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8923830	8928106	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	8986828	8991836	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9005172	9009174	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9012695	9019541	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9021364	9022285	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr11	9040043	9040933	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9040944	9041979	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr11	9082072	9086955	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9088542	9091125	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9100699	9103339	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	9106737	9107959	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	9111557	9111880	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9114020	9116227	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9117181	9118181	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9123141	9125103	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9127076	9131432	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	9132758	9134118	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	9134682	9140093	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9145181	9146917	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9149070	9153541	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9161038	9161996	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	9163536	9171836	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9172986	9173396	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9251893	9253317	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9253955	9254407	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9268085	9270951	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9276349	9282937	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	9295722	9303532	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr11	9314558	9318013	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9318996	9322075	.	.	3	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0
chr11	9331328	9332631	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0
chr11	9333924	9336627	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9378305	9378754	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9410974	9411598	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9447795	9451477	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9480165	9481916	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9519749	9524882	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr11	9526014	9528974	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr11	9607300	9610792	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9613784	9614257	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr11	9645579	9649977	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
